"","ID","Beta","HR","pvalue","GP1","GP2","Hr-Inv-lst","Concordance","Std_Error","ENSEMBL_clean","Gene_Symbol","Gene_Name"
"ENSG00000267136.1","ENSG00000267136.1",-0.737596810480653,0.478261889529409,0.00170002946812306,"110","251","2.09090463173631",0.581152468273726,0.032208955408514,"ENSG00000267136",NA,NA
"ENSG00000185482.8","ENSG00000185482.8",0.501250943385905,1.65078501821544,0.0467296227361611,"292","69","0.605772398565282",0.532697795858886,0.0270382210573967,"ENSG00000185482","STAC3","SH3 and cysteine rich domain 3"
"ENSG00000254440.3","ENSG00000254440.3",-0.548171907031156,0.578005492921133,0.0270978873330115,"213","148","1.73008736464802",0.565729552492562,0.030356270672401,"ENSG00000254440","PBOV1","prostate and breast cancer overexpressed 1"
"ENSG00000079974.18","ENSG00000079974.18",-0.486090643851781,0.615026056456128,0.0439599431215774,"194","167","1.62594737166446",0.564515149675147,0.0312090836773116,"ENSG00000079974","RABL2B","RAB, member of RAS oncogene family like 2B"
"ENSG00000269246.1","ENSG00000269246.1",0.552941214731242,1.73835839149614,0.0274119972904491,"153","208","0.575255370176766",0.590351569615642,0.0287934333277023,"ENSG00000269246",NA,NA
"ENSG00000228506.2","ENSG00000228506.2",0.545697513221404,1.72581173915473,0.0369536604435567,"131","230","0.579437477050528",0.565243791365596,0.0289627811891188,"ENSG00000228506",NA,NA
"ENSG00000235244.4","ENSG00000235244.4",-0.560395273896992,0.570983324433538,0.0276488376733976,"77","284","1.75136463221948",0.551763920092295,0.0299809137662421,"ENSG00000235244","DANT2","DXZ4 associated non-coding transcript 2, distal"
"ENSG00000167384.10","ENSG00000167384.10",-0.486938967516848,0.614504536537923,0.0497518536258064,"84","277","1.62732728652246",0.543718501426923,0.0299734666189447,"ENSG00000167384","ZNF180","zinc finger protein 180"
"ENSG00000279457.4","ENSG00000279457.4",0.635526125453586,1.88801521305605,0.0388426507536106,"110","251","0.529656749100734",0.579573744611088,0.0245364832791091,"ENSG00000279457",NA,NA
"ENSG00000237594.2","ENSG00000237594.2",0.598507618804292,1.81940153266042,0.0137592472594983,"280","81","0.549631283720945",0.554799927135831,0.0303231584442143,"ENSG00000237594","TIAM1-AS1","TIAM1 antisense RNA 1"
"ENSG00000258136.2","ENSG00000258136.2",-0.827726869292822,0.437041610758402,0.0116210026878581,"274","87","2.28811164745776",0.575323334750137,0.0208115700089633,"ENSG00000258136","PRDM4-AS1","PRDM4 antisense RNA 1"
"ENSG00000146263.11","ENSG00000146263.11",-0.667423064048679,0.513028918503316,0.00976773689549481,"69","292","1.94920785931005",0.571649766227458,0.0299852687998818,"ENSG00000146263","MMS22L","MMS22 like, DNA repair protein"
"ENSG00000199313.1","ENSG00000199313.1",-0.540518970923767,0.58244590143759,0.0199262554753744,"161","200","1.71689765097806",0.583368753415508,0.0322609491980195,"ENSG00000199313","RNU4-82P","RNA, U4 small nuclear 82, pseudogene"
"ENSG00000238444.1","ENSG00000238444.1",-0.804493090895829,0.447314616950552,0.00679415823446633,"254","107","2.23556298432015",0.553706964600158,0.0281055056743238,"ENSG00000238444","RNU6-893P","RNA, U6 small nuclear 893, pseudogene"
"ENSG00000198353.8","ENSG00000198353.8",0.751704673082874,2.12061188721208,0.00137782603225978,"202","159","0.471562008130905",0.608112210820329,0.0317231177481037,"ENSG00000198353","HOXC4","homeobox C4"
"ENSG00000217275.2","ENSG00000217275.2",0.581030718550549,1.78788028274509,0.0134408234163089,"206","155","0.559321566243022",0.593539377011355,0.0324916188637915,"ENSG00000217275","RPS10P1","ribosomal protein S10 pseudogene 1"
"ENSG00000254810.1","ENSG00000254810.1",0.53811414442322,1.7127737706041,0.023641608819185,"252","109","0.583848268325183",0.564090108689052,0.0320530077384921,"ENSG00000254810",NA,NA
"ENSG00000237686.7","ENSG00000237686.7",0.573095673596776,1.77374951063071,0.0241775765672279,"286","75","0.563777463506907",0.561114821786387,0.030106136691242,"ENSG00000237686","SCIRT","stem cell inhibitory RNA transcript"
"ENSG00000280620.1","ENSG00000280620.1",-0.885018365355824,0.412706593706005,0.0134161191360246,"292","69","2.42302889086468",0.556925132066306,0.0210040108001366,"ENSG00000280620","SCAANT1","SCA7/ATXN7 antisense RNA 1"
"ENSG00000148288.13","ENSG00000148288.13",0.553184625800461,1.73878157867303,0.0315732428065293,"140","221","0.575115363692293",0.56475803023863,0.0301511716841326,"ENSG00000148288","GBGT1","globoside alpha-1,3-N-acetylgalactosaminyltransferase 1 (FORS blood group)"
"ENSG00000256399.1","ENSG00000256399.1",-0.614256663314862,0.541042922922711,0.0156131898571514,"216","145","1.84828219283972",0.573410650312709,0.0297479226455521,"ENSG00000256399","LOC100419700","MIA SH3 domain ER export factor 2 pseudogene"
"ENSG00000166529.15","ENSG00000166529.15",1.04104097106351,2.83216368082706,0.0437216627180472,"350","11","0.353086937301581",0.526352541137895,0.0175654081222952,"ENSG00000166529","ZSCAN21","zinc finger and SCAN domain containing 21"
"ENSG00000197943.10","ENSG00000197943.10",0.825818605183663,2.2837494895216,0.00281370884303505,"314","47","0.437876397822197",0.586161879895561,0.0296359895051394,"ENSG00000197943","PLCG2","phospholipase C gamma 2"
"ENSG00000117643.14","ENSG00000117643.14",0.782557213593477,2.18705789480907,0.00715308971901978,"314","47","0.457235266781679",0.56220778432206,0.0276977289522104,"ENSG00000117643","MAN1C1","mannosidase alpha class 1C member 1"
"ENSG00000266028.7","ENSG00000266028.7",0.579039412041962,1.78432360749205,0.0126519685916948,"246","115","0.560436456594075",0.565911712915174,0.0324821726308598,"ENSG00000266028","SRGAP2","SLIT-ROBO Rho GTPase activating protein 2"
"ENSG00000101082.14","ENSG00000101082.14",0.919396789381389,2.50777721575516,0.00420713048750467,"324","37","0.398759504519573",0.544902544173902,0.0246599060646871,"ENSG00000101082","SLA2","Src like adaptor 2"
"ENSG00000229800.1","ENSG00000229800.1",-0.523003534974279,0.592737563679667,0.0374552636445318,"225","136","1.68708727314679",0.572408767988342,0.0285370441847341,"ENSG00000229800","ATP8A2P2","ATPase phospholipid transporting 8A2 pseudogene 2"
"ENSG00000202512.1","ENSG00000202512.1",-0.528283476564016,0.589616191548071,0.0336090400071657,"215","146","1.69601855297502",0.595118100673994,0.0276844355560531,"ENSG00000202512",NA,NA
"ENSG00000233333.2","ENSG00000233333.2",-0.552176079374601,0.575695686829025,0.024181775598901,"98","263","1.73702882074395",0.568644119254357,0.0323669186389438,"ENSG00000233333",NA,NA
"ENSG00000259891.1","ENSG00000259891.1",0.503323236602652,1.65420947582563,0.0296881309534347,"222","139","0.604518360349066",0.583611633978991,0.0327197063191277,"ENSG00000259891",NA,NA
"ENSG00000183484.12","ENSG00000183484.12",0.615727210130628,1.85100217777547,0.0440466565641082,"91","270","0.540247878693368",0.540105653045115,0.0271669287316057,"ENSG00000183484","GPR132","G protein-coupled receptor 132"
"ENSG00000068831.19","ENSG00000068831.19",0.493819386470955,1.63856258749468,0.0330096527657954,"209","152","0.610290999948297",0.575110814257089,0.0329010194365206,"ENSG00000068831","RASGRP2","RAS guanyl releasing protein 2"
"ENSG00000255050.1","ENSG00000255050.1",0.951260516445529,2.58897104394742,0.00362844084129668,"113","248","0.386253837151957",0.601402635254114,0.0226851015062545,"ENSG00000255050",NA,NA
"ENSG00000214773.1","ENSG00000214773.1",-0.530021900099121,0.588592079312327,0.0251876172690469,"131","230","1.69896951581193",0.568219078268262,0.0326145735158399,"ENSG00000214773",NA,NA
"ENSG00000231992.1","ENSG00000231992.1",-0.483792904951321,0.616440850542084,0.0371968023099084,"160","201","1.62221565803211",0.582184710668529,0.0322105027991946,"ENSG00000231992",NA,NA
"ENSG00000288104.1","ENSG00000288104.1",-0.613640918313671,0.541376169985008,0.0138588860728502,"214","147","1.8471444726274",0.569979962353513,0.0296621135085921,"ENSG00000288104",NA,NA
"ENSG00000198932.13","ENSG00000198932.13",0.57311817196115,1.77378941754243,0.0225911042516608,"149","212","0.563764779578792",0.562359584674236,0.0306857307213577,"ENSG00000198932","GPRASP1","G protein-coupled receptor associated sorting protein 1"
"ENSG00000182648.13","ENSG00000182648.13",0.756753697749533,2.13134598449664,0.0442724314160843,"342","19","0.469187080499354",0.534762280648491,0.0208376210943872,"ENSG00000182648","RNF32-DT","RNF32 divergent transcript"
"ENSG00000261618.2","ENSG00000261618.2",-0.664122179310276,0.514725165849082,0.00414750664215331,"133","228","1.94278435628928",0.623019005404092,0.0320927038142599,"ENSG00000261618",NA,NA
"ENSG00000156299.13","ENSG00000156299.13",0.620153227999662,1.85921290349554,0.0185552764226671,"290","71","0.5378620157594",0.550701317627057,0.0290281140764358,"ENSG00000156299","TIAM1","TIAM Rac1 associated GEF 1"
"ENSG00000215023.2","ENSG00000215023.2",-0.579012782112661,0.560451381176011,0.0143682576536321,"167","194","1.7842760917132",0.564636589956889,0.0324806149211664,"ENSG00000215023",NA,NA
"ENSG00000278879.1","ENSG00000278879.1",-0.737334716560328,0.478387255491088,0.00619503663933525,"62","299","2.09035669015357",0.568279798409132,0.0295785335995527,"ENSG00000278879",NA,NA
"ENSG00000251821.1","ENSG00000251821.1",-0.70720762982672,0.493018968595481,0.00371064560328341,"177","184","2.02831952459925",0.573562450664886,0.0317022075294716,"ENSG00000251821","RNU6-583P","RNA, U6 small nuclear 583, pseudogene"
"ENSG00000253339.2","ENSG00000253339.2",-1.04641360446572,0.35119501747506,0.0421605202836045,"317","44","2.84742080679153",0.545145424737385,0.0134079737631451,"ENSG00000253339",NA,NA
"ENSG00000204540.11","ENSG00000204540.11",0.74375057750077,2.10381124311116,0.00731187525994932,"314","47","0.475327814353335",0.558959256785476,0.02674122464775,"ENSG00000204540","PSORS1C1","psoriasis susceptibility 1 candidate 1"
"ENSG00000279334.1","ENSG00000279334.1",-0.819057736378694,0.440846852814123,0.00577796867814805,"250","111","2.26836143576063",0.561934543688141,0.0273777712471819,"ENSG00000279334",NA,NA
"ENSG00000115604.11","ENSG00000115604.11",-0.537669197487875,0.584108107625944,0.021743515288404,"103","258","1.71201184668436",0.580848867569373,0.0324522952008575,"ENSG00000115604","IL18R1","interleukin 18 receptor 1"
"ENSG00000122136.14","ENSG00000122136.14",0.695046785665214,2.00380282099609,0.0277566087825385,"329","32","0.499051099001299",0.541957617341672,0.0235101769911924,"ENSG00000122136","OBP2A","odorant binding protein 2A"
"ENSG00000213753.11","ENSG00000213753.11",-0.554633554867745,0.574282665730619,0.0338384164745919,"222","139","1.74130277592093",0.550367356852268,0.0302701228668636,"ENSG00000213753","RPL23AP79","ribosomal protein L23a pseudogene 79"
"ENSG00000286190.2","ENSG00000286190.2",0.643475024081341,1.90308266006041,0.0137943287831915,"125","236","0.525463250223852",0.565881352844739,0.0287912604678927,"ENSG00000286190","SMIM48","small integral membrane protein 48"
"ENSG00000239122.1","ENSG00000239122.1",0.520748748390794,1.68328753680523,0.0255099395600202,"205","156","0.594075568276312",0.58309551278159,0.0324020983328386,"ENSG00000239122","RNU2-11P","RNA, U2 small nuclear 11, pseudogene"
"ENSG00000265190.7","ENSG00000265190.7",-0.839597081474937,0.431884502643805,0.000590401766767459,"180","181","2.31543385761343",0.595634221871395,0.0312866270743682,"ENSG00000265190","ANXA8","annexin A8"
"ENSG00000236732.1","ENSG00000236732.1",-0.605319735250725,0.545899855305785,0.0182178397119704,"80","281","1.83183781838493",0.549942315866173,0.0302315656088868,"ENSG00000236732","RPL21P137","ribosomal protein L21 pseudogene 137"
"ENSG00000150893.11","ENSG00000150893.11",-0.537041771881541,0.584474707004428,0.0208977172563234,"138","223","1.71093802352071",0.554435606290607,0.0326757987341888,"ENSG00000150893","FREM2","FRAS1 related extracellular matrix 2"
"ENSG00000287274.1","ENSG00000287274.1",-0.672327183151283,0.510519122782592,0.0149193641317698,"244","117","1.95879048477065",0.554162365656688,0.0294184394968796,"ENSG00000287274",NA,NA
"ENSG00000227597.1","ENSG00000227597.1",-0.700866298188227,0.496155299125459,0.00530156718127379,"202","159","2.01549797364381",0.593205416236566,0.0295330109238017,"ENSG00000227597","WASF1P1","WASF1 pseudogene 1"
"ENSG00000272279.1","ENSG00000272279.1",0.679624268625665,1.97313622375007,0.0201509293361286,"313","48","0.506807380029462",0.527445503673569,0.0247472106526865,"ENSG00000272279","LOC102723944","uncharacterized LOC102723944"
"ENSG00000172346.15","ENSG00000172346.15",0.751964207180919,2.12116232973175,0.0348287367087348,"65","296","0.471439637590804",0.55971825854636,0.0191912523911365,"ENSG00000172346","CSDC2","cold shock domain containing C2"
"ENSG00000265817.4","ENSG00000265817.4",-1.74737162941351,0.174231286542384,0.00334879934406153,"5","356","5.73949730754434",0.522618252474346,0.0148286454219467,"ENSG00000265817","FSBP","fibrinogen silencer binding protein"
"ENSG00000207296.1","ENSG00000207296.1",-0.513470572284057,0.598415127765842,0.0278687770737993,"144","217","1.6710807491339",0.546116946991317,0.0330025694675211,"ENSG00000207296","RNU6-140P","RNA, U6 small nuclear 140, pseudogene"
"ENSG00000255153.1","ENSG00000255153.1",0.470662784021429,1.60105499530551,0.0421702658711367,"211","150","0.624588164011932",0.555407128544538,0.0329489831065459,"ENSG00000255153","TOLLIP-DT","TOLLIP divergent transcript"
"ENSG00000010539.12","ENSG00000010539.12",-1.09917021148767,0.333147410930145,0.0327337393658083,"318","43","3.00167423546234",0.551551399599247,0.0116937747267075,"ENSG00000010539","ZNF200","zinc finger protein 200"
"ENSG00000168309.18","ENSG00000168309.18",0.540834784516179,1.7174399562222,0.0264473412049917,"250","111","0.582261986148074",0.553281923614063,0.0318248334180765,"ENSG00000168309","FAM107A","family with sequence similarity 107 member A"
"ENSG00000212391.1","ENSG00000212391.1",-0.849217163607283,0.427749658913377,0.00342449786247815,"247","114","2.33781600794335",0.571285445382233,0.0271726223662854,"ENSG00000212391","LOC124900533","small nucleolar RNA SNORA48"
"ENSG00000282870.1","ENSG00000282870.1",0.520585454402242,1.68301268851061,0.0313376078409116,"176","185","0.594172585166278",0.565091991013419,0.0325591994355985,"ENSG00000282870",NA,NA
"ENSG00000270799.1","ENSG00000270799.1",-0.548228864701432,0.577972572012407,0.039480531008923,"238","123","1.73018590920009",0.54720990952699,0.0283125564077781,"ENSG00000270799",NA,NA
"ENSG00000255000.1","ENSG00000255000.1",-0.541507235083937,0.581870575361857,0.019396052762577,"146","215","1.71859523808729",0.559232497419394,0.0328250167103421,"ENSG00000255000",NA,NA
"ENSG00000272699.1","ENSG00000272699.1",-0.530792062698239,0.588138942223721,0.0243835203407465,"167","194","1.70027850259168",0.569190600522193,0.032359237421537,"ENSG00000272699",NA,NA
"ENSG00000214760.3","ENSG00000214760.3",-0.56220636510293,0.569950157418171,0.0380698219788788,"234","127","1.75453938732103",0.558109174813286,0.028538588817234,"ENSG00000214760","RPL21P1","ribosomal protein L21 pseudogene 1"
"ENSG00000250909.1","ENSG00000250909.1",-0.887880366093792,0.411527115768714,0.0260034009018468,"19","342","2.42997353438557",0.522709332685652,0.019246781621036,"ENSG00000250909",NA,NA
"ENSG00000245648.2","ENSG00000245648.2",-0.874704900160872,0.416985053746228,0.00126062111989688,"221","140","2.39816749069521",0.592567854757423,0.0281830274876448,"ENSG00000245648","KLRK1-AS1","KLRK1 antisense RNA 1"
"ENSG00000256827.1","ENSG00000256827.1",-0.485749147400627,0.615236121537973,0.0370120676283417,"145","216","1.62539221120533",0.555892889671504,0.0328758913503347,"ENSG00000256827",NA,NA
"ENSG00000211746.3","ENSG00000211746.3",0.727385945740508,2.06966331800224,0.0440018883424427,"328","33","0.483170374283514",0.536371364381565,0.023777962093188,"ENSG00000211746","TRBV19","T cell receptor beta variable 19"
"ENSG00000179921.15","ENSG00000179921.15",0.710829406309276,2.03567896362952,0.0465329034904051,"61","300","0.491236593719596",0.543839941708665,0.0206108078718262,"ENSG00000179921","GPBAR1","G protein-coupled bile acid receptor 1"
"ENSG00000230696.1","ENSG00000230696.1",-0.596817279010841,0.550561133010771,0.0346302893834731,"253","108","1.81632872362684",0.544234622624324,0.028465073775545,"ENSG00000230696",NA,NA
"ENSG00000270120.1","ENSG00000270120.1",-1.41664344434656,0.242526706603069,0.0483356614367456,"323","38","4.12325724455843",0.53470156050762,0.0161197356275332,"ENSG00000270120",NA,NA
"ENSG00000187824.9","ENSG00000187824.9",-0.527680966887454,0.589971548051052,0.0243489891998136,"160","201","1.69499699316596",0.579725544963264,0.0324754837294232,"ENSG00000187824","TMEM220","transmembrane protein 220"
"ENSG00000234949.2","ENSG00000234949.2",0.526458680857764,1.6929264876536,0.0281069722093029,"190","171","0.590693102915532",0.566124233408221,0.0324293511395059,"ENSG00000234949","RAB17-DT","RAB17 divergent transcript"
"ENSG00000129467.14","ENSG00000129467.14",0.654066016396078,1.9233453052439,0.00517762979794006,"252","109","0.519927439588488",0.573683890946627,0.0320793290224154,"ENSG00000129467","ADCY4","adenylate cyclase 4"
"ENSG00000128266.9","ENSG00000128266.9",-0.587551638215933,0.555686141281734,0.0143043941820626,"105","256","1.79957700167476",0.552553281923614,0.0317476556363917,"ENSG00000128266","GNAZ","G protein subunit alpha z"
"ENSG00000129048.7","ENSG00000129048.7",-0.629547753758267,0.532832718120104,0.00729429043690887,"105","256","1.8767616289182",0.575869816017973,0.0321322067792124,"ENSG00000129048","ACKR4","atypical chemokine receptor 4"
"ENSG00000229036.7","ENSG00000229036.7",-0.810828185768671,0.444489793623529,0.0146080138005998,"35","326","2.24977044320386",0.543931021919971,0.0243324996473625,"ENSG00000229036",NA,NA
"ENSG00000272509.1","ENSG00000272509.1",-0.542613734045785,0.581227092246642,0.0344411873019146,"74","287","1.72049791439462",0.535308761916328,0.0287981246358204,"ENSG00000272509",NA,NA
"ENSG00000267681.1","ENSG00000267681.1",1.42272685525173,4.14841716411638,0.0474917762192876,"39","322","0.2410557956056",0.546208027202623,0.0114968796632515,"ENSG00000267681",NA,NA
"ENSG00000105875.14","ENSG00000105875.14",0.648304475350907,1.91229573416853,0.00997050512098965,"291","70","0.522931669057351",0.581698949541563,0.0303127231038576,"ENSG00000105875","WDR91","WD repeat domain 91"
"ENSG00000101180.16","ENSG00000101180.16",1.72609935494771,5.61869457529348,0.0167959857731768,"356","5","0.177977283975748",0.518185682190783,0.0147500959586279,"ENSG00000101180","HRH3","histamine receptor H3"
"ENSG00000165995.22","ENSG00000165995.22",-0.729547835091793,0.482126941695791,0.0273231723313983,"283","78","2.074142541138",0.525320298743093,0.0267280444279761,"ENSG00000165995","CACNB2","calcium voltage-gated channel auxiliary subunit beta 2"
"ENSG00000088543.15","ENSG00000088543.15",0.5796535898069,1.78541983598234,0.0322621791249189,"124","237","0.560092354664468",0.565668832351691,0.0281724376981812,"ENSG00000088543","C3orf18","chromosome 3 open reading frame 18"
"ENSG00000258839.4","ENSG00000258839.4",0.823190973358136,2.27775651379646,0.0154378328499822,"89","272","0.43902848875328",0.592021373489586,0.0181977781552181,"ENSG00000258839","MC1R","melanocortin 1 receptor"
"ENSG00000174326.14","ENSG00000174326.14",-0.483107519461341,0.616863494977113,0.0410582501518776,"137","224","1.621104195892",0.530086829801445,0.0324564779785682,"ENSG00000174326","SLC16A11","solute carrier family 16 member 11"
"ENSG00000213468.7","ENSG00000213468.7",0.470275733649785,1.6004354262845,0.0435902480772083,"211","150","0.624829957883122",0.551885360374036,0.0329056965551615,"ENSG00000213468","FIRRE","firre intergenic repeating RNA element"
"ENSG00000050730.16","ENSG00000050730.16",-1.09196385908981,0.335556859815432,0.0183774150237073,"299","62","2.98012086699713",0.554192725727124,0.0177939753987519,"ENSG00000050730","TNIP3","TNFAIP3 interacting protein 3"
"ENSG00000234511.10","ENSG00000234511.10",-0.734195724705125,0.479891268497042,0.00789130961779124,"53","308","2.08380536518589",0.558534215799381,0.0277084694789818,"ENSG00000234511","C5orf58","chromosome 5 open reading frame 58"
"ENSG00000266993.3","ENSG00000266993.3",-1.00867848771498,0.364700617602659,0.0187373962767394,"13","348","2.74197506594162",0.518428562754266,0.0154468272812063,"ENSG00000266993",NA,NA
"ENSG00000160808.11","ENSG00000160808.11",0.554818700069022,1.74162519962055,0.0170243904055348,"222","139","0.574176349893119",0.590078328981723,0.0326440953358624,"ENSG00000160808","MYL3","myosin light chain 3"
"ENSG00000287670.1","ENSG00000287670.1",0.612965192087493,1.8458967302773,0.012520936756223,"278","83","0.541742115686924",0.552067520796648,0.0302324364367523,"ENSG00000287670","LOC105374852","uncharacterized LOC105374852"
"ENSG00000104129.10","ENSG00000104129.10",0.476052946880638,1.60970824273236,0.0399187699707277,"227","134","0.621230589154824",0.590655170319995,0.0328639415118274,"ENSG00000104129","DNAJC17","DnaJ heat shock protein family (Hsp40) member C17"
"ENSG00000265724.1","ENSG00000265724.1",-0.570942020567166,0.564992952950668,0.0198773323261798,"197","164","1.76993358019337",0.573441010383144,0.0309209116150336,"ENSG00000265724","MIR4284","microRNA 4284"
"ENSG00000072195.15","ENSG00000072195.15",0.697985439533626,2.0096999644955,0.0076185643036651,"139","222","0.497586713273906",0.609478413989921,0.0250585056681653,"ENSG00000072195","SPEG","striated muscle enriched protein kinase"
"ENSG00000272800.3","ENSG00000272800.3",-0.870004318249512,0.418949740114222,0.0414933663175852,"12","349","2.38692116082316",0.515999757119437,0.0142452936602477,"ENSG00000272800",NA,NA
"ENSG00000228363.2","ENSG00000228363.2",-1.13310355688382,0.322032258466103,0.00270681023822332,"20","341","3.10527897038383",0.546390187625235,0.0226028199422686,"ENSG00000228363","CHMP3-AS1","CHMP3 and RNF103 antisense RNA 1"
"ENSG00000253227.2","ENSG00000253227.2",-0.543599476791918,0.580654434149757,0.026576635363639,"196","165","1.72219471890245",0.582063270386787,0.0304521709613969,"ENSG00000253227",NA,NA
"ENSG00000113088.6","ENSG00000113088.6",0.53646707923587,1.70995504250442,0.0262476233825116,"262","99","0.584810696856326",0.544386422976501,0.0307053448875822,"ENSG00000113088","GZMK","granzyme K"
"ENSG00000108515.18","ENSG00000108515.18",0.75087691796073,2.11885726615883,0.0274097306311056,"84","277","0.471952507595213",0.578541502216285,0.0198741090884896,"ENSG00000108515","ENO3","enolase 3"
"ENSG00000158560.14","ENSG00000158560.14",0.741814836357587,2.09974274817731,0.00170600289889586,"205","156","0.476248817083927",0.595937822575748,0.0324369528700995,"ENSG00000158560","DYNC1I1","dynein cytoplasmic 1 intermediate chain 1"
"ENSG00000255874.2","ENSG00000255874.2",0.869030599728551,2.38459810266671,0.00854453764343963,"331","30","0.419357877908941",0.539771692270326,0.02293935923544,"ENSG00000255874","PRECSIT","p53 regulated carcinoma associated Stat3 activating long intergenic non-protein coding transcript"
"ENSG00000206535.8","ENSG00000206535.8",3.02276972257937,20.5481255481365,0.00329652889407517,"360","1","0.0486662395388513",0.509472341975833,0.00936352697590536,"ENSG00000206535","LNP1","leukemia NUP98 fusion partner 1"
"ENSG00000157833.13","ENSG00000157833.13",0.704431940591492,2.02269734624883,0.00410484526988984,"271","90","0.494389337017986",0.588742485882567,0.0319910267076692,"ENSG00000157833","GAREM2","GRB2 associated regulator of MAPK1 subtype 2"
"ENSG00000232065.1","ENSG00000232065.1",0.567255318237336,1.76342037544036,0.0196443613604425,"276","85","0.567079758137806",0.56809763798652,0.0308980793696061,"ENSG00000232065",NA,NA
"ENSG00000165985.10","ENSG00000165985.10",-0.743654485144572,0.47537349191758,0.00397614406088583,"195","166","2.10360909264452",0.598366628210578,0.0303441183058823,"ENSG00000165985","C1QL3","complement C1q like 3"
"ENSG00000230280.2","ENSG00000230280.2",-0.550807429075499,0.576484152346698,0.0213401463386585,"186","175","1.73465306189128",0.560598700588985,0.0319531466762972,"ENSG00000230280",NA,NA
"ENSG00000185483.12","ENSG00000185483.12",0.560691167783421,1.75188292698341,0.0287146691644664,"278","83","0.570814398951827",0.56141842249074,0.030397598866087,"ENSG00000185483","ROR1","receptor tyrosine kinase like orphan receptor 1"
"ENSG00000139625.13","ENSG00000139625.13",0.634578777950113,1.88622745350592,0.00659763666754152,"234","127","0.530158755849568",0.588256724755601,0.0326116295652683,"ENSG00000139625","MAP3K12","mitogen-activated protein kinase kinase kinase 12"
"ENSG00000267369.1","ENSG00000267369.1",0.795785049769302,2.21618012575982,0.00481887821589685,"318","43","0.451226860297354",0.55264436213492,0.025989594098222,"ENSG00000267369","TAF5LP1","TATA-box binding protein associated factor 5 like pseudogene 1"
"ENSG00000213046.4","ENSG00000213046.4",-0.5304698931845,0.588328453186436,0.0244292056618219,"183","178","1.69973081292247",0.585068917359888,0.0312940182988366,"ENSG00000213046",NA,NA
"ENSG00000178761.15","ENSG00000178761.15",0.653276149502937,1.92182671828294,0.00569588684763125,"256","105","0.520338275291255",0.580241666160666,0.0321914986796051,"ENSG00000178761","FAM219B","family with sequence similarity 219 member B"
"ENSG00000249593.6","ENSG00000249593.6",-0.644269765592827,0.525045808667178,0.0108892506475719,"89","272","1.90459572001629",0.54805999149918,0.0304482337632045,"ENSG00000249593",NA,NA
"ENSG00000269949.1","ENSG00000269949.1",-0.487052576623637,0.614434727191974,0.0372198777712952,"159","202","1.62751217622431",0.570101402635254,0.03250886148842,"ENSG00000269949",NA,NA
"ENSG00000287624.1","ENSG00000287624.1",-0.52328574416668,0.592570311291706,0.0281978804324331,"195","166","1.6875634518715",0.560234379743761,0.0315102471999782,"ENSG00000287624",NA,NA
"ENSG00000278967.1","ENSG00000278967.1",-0.63952353627526,0.527543719617294,0.00862847004689218,"199","162","1.89557749019446",0.578754022709333,0.0305761249087618,"ENSG00000278967",NA,NA
"ENSG00000262587.2","ENSG00000262587.2",0.601043711206767,1.82402155899505,0.00967181377966905,"211","150","0.548239134054399",0.558321695306333,0.0328665163770998,"ENSG00000262587",NA,NA
"ENSG00000139970.17","ENSG00000139970.17",0.610228313623014,1.84085164231404,0.00938063648141464,"201","160","0.543226828829592",0.55343372396624,0.0328625348590968,"ENSG00000139970","RTN1","reticulon 1"
"ENSG00000283360.1","ENSG00000283360.1",-0.544722565568414,0.580002673732652,0.0482030235488053,"72","289","1.72412998299546",0.543991742060842,0.0291947186131436,"ENSG00000283360",NA,NA
"ENSG00000226824.7","ENSG00000226824.7",0.68536040671519,1.98448692908261,0.0373558541987049,"104","257","0.503908584805988",0.563573987491651,0.0260857030493303,"ENSG00000226824","LOC100996437","uncharacterized LOC100996437"
"ENSG00000263293.2","ENSG00000263293.2",-0.649722176329672,0.522190833583971,0.0333832762798803,"264","97","1.91500872034973",0.554678486854089,0.0261425791730893,"ENSG00000263293","MRPL45P2","mitochondrial ribosomal protein L45 pseudogene 2"
"ENSG00000287959.1","ENSG00000287959.1",-0.642387934896575,0.526034786239188,0.0204287791425234,"237","124","1.90101496357182",0.575353694820572,0.0266017648340264,"ENSG00000287959",NA,NA
"ENSG00000233124.2","ENSG00000233124.2",-0.576790493782349,0.561698250678733,0.015515365359126,"181","180","1.78031531839674",0.550731677697492,0.0325540196951314,"ENSG00000233124",NA,NA
"ENSG00000278576.1","ENSG00000278576.1",-1.54246742037176,0.213852785187162,0.00926211640419295,"5","356","4.67611398712816",0.516364077964661,0.0132683558068656,"ENSG00000278576",NA,NA
"ENSG00000163093.12","ENSG00000163093.12",1.40736861628629,4.08519154186556,0.0498253800174905,"35","326","0.244786563800466",0.540682494383387,0.0112846312556016,"ENSG00000163093","BBS5","Bardet-Biedl syndrome 5"
"ENSG00000259402.1","ENSG00000259402.1",-0.538859123596169,0.583413475501027,0.027994633145428,"204","157","1.71405022679878",0.569646001578724,0.0307802419673925,"ENSG00000259402",NA,NA
"ENSG00000274023.1","ENSG00000274023.1",-0.591496525908088,0.553498340014674,0.0214039336604083,"227","134","1.8066901519045",0.561084461715951,0.0299057185122879,"ENSG00000274023",NA,NA
